TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
679.08844;228.8787078857422;228.07553100585938;-0.8031768798828125;0.0;0.0;0.0;243.10231018066406;242.29913330078125;-0.8031768798828125;209.51695;208.71377563476562;-0.8031768798828125;679.0884399414062;2.4095306396484375;0.0
676.3723;228.30101013183594;228.1726328531125;-0.12837727872343407;0.0;0.0;0.0;239.66017150878906;239.53179423006563;-0.12837727872343407;208.79626;208.6678873699469;-0.12837727849060343;676.372314453125;0.3851318359375;0.0
675.2934;228.08355712890625;228.1937713623047;0.1102142333984375;0.0;0.0;0.0;238.33935546875;238.44956970214844;0.1102142333984375;208.53984;208.65005493164062;0.1102142333984375;675.2933959960938;-0.3306427001953125;0.0
669.16016;226.82632446289062;228.08572896321613;1.2594045003255019;0.0;0.0;0.0;231.5099639892578;232.76936848958331;1.2594045003255019;207.04565;208.3050587972005;1.2594045003255019;669.16015625;-3.7782135009765625;0.0
680.1801;229.06324768066406;228.17916870117188;-0.8840789794921875;0.0;0.0;0.0;244.1192169189453;243.23513793945312;-0.8840789794921875;209.64989;208.76580810546875;-0.8840789794921875;680.1801147460938;2.6522369384765625;0.0
678.57916;228.76222229003906;228.13850911458331;-0.6237131754557481;0.0;0.0;0.0;242.3279266357422;241.70421346028644;-0.6237131754557481;209.36015;208.73644002278644;-0.6237131754557481;678.5791625976562;1.8711395263671875;0.0
675.94836;228.21734619140625;228.15316772460938;-0.064178466796875;0.0;0.0;0.0;239.23435974121094;239.17018127441406;-0.064178466796875;208.6892;208.62501525878906;-0.064178466796875;675.9483642578125;0.192535400390625;0.0
677.7867;228.56907653808594;228.18709818584225;-0.38197835224369214;0.0;0.0;0.0;241.2192840576172;240.8373057053735;-0.38197835224369214;209.14426;208.76227823769054;-0.3819783541063373;677.7866821289062;1.14593505859375;0.0
674.0595;227.81756591796875;228.1842041015625;0.36663818359375;0.0;0.0;0.0;236.9652557373047;237.33189392089844;0.36663818359375;208.17677;208.5434112548828;0.36663818359375;674.0595092773438;-1.09991455078125;0.0
673.2435;227.67945861816406;228.1222432454427;0.4427846272786269;0.0;0.0;0.0;236.1526641845703;236.59544881184894;0.4427846272786269;208.08305;208.52583821614581;0.4427846272786269;673.2435302734375;-1.3283538818359375;0.0
482.8872;215.80215454101562;232.88720703124997;17.085052490234347;0.0;0.0;0.0;237.94476318359375;250.0;12.05523681640625;-2.8735597;0.0;2.8735597133636475;482.88720703125;-32.01384902000427;0.0
483.3657;215.9065704345703;233.36569213867188;17.459121704101562;0.0;0.0;0.0;238.5825653076172;250.0;11.417434692382812;-2.7919455;0.0;2.791945457458496;483.3656921386719;-31.66850185394287;0.0
482.4318;215.72543334960938;232.4317932128906;16.70635986328122;0.0;0.0;0.0;237.52764892578125;250.0;12.47235107421875;-2.9491596;0.0;2.949159622192383;482.4317932128906;-32.12787055969238;0.0
671.51337;227.2794952392578;228.19010417163372;0.9106089323759079;0.0;0.0;0.0;233.96099853515625;234.87160746753216;0.9106089323759079;207.54105;208.45165506005287;0.9106089174747467;671.5133666992188;-2.7318267822265625;0.0
670.6556;227.0775909423828;228.21735127766925;1.1397603352864394;0.0;0.0;0.0;232.9204864501953;234.06024678548175;1.1397603352864394;207.23822;208.3779805501302;1.1397603352864394;670.6555786132812;-3.419281005859375;0.0
673.3887;227.69839477539062;228.10391235351562;0.405517578125;0.0;0.0;0.0;236.3941650390625;236.7996826171875;0.405517578125;208.07956;208.48507690429688;0.405517578125;673.388671875;-1.216552734375;0.0
674.8564;227.9793243408203;228.15178934733075;0.17246500651043561;0.0;0.0;0.0;237.96536254882812;238.13782755533856;0.17246500651043561;208.3943;208.5667673746745;0.17246500651043561;674.8563842773438;-0.51739501953125;0.0
667.58704;226.45640563964844;228.20242818196613;1.7460225423176894;0.0;0.0;0.0;229.3325958251953;231.078618367513;1.7460225423176894;206.55997;208.30598958333331;1.7460225423176894;667.5870361328125;-5.238067626953125;0.0
830.0157;216.83981323242188;219.26005172729492;2.420238494873047;197.87301635742188;200.29325485229492;2.420238494873047;197.52203369140625;199.9422721862793;2.420238494873047;208.09987;210.5201072692871;2.420238494873047;830.0156860351562;-9.680953979492188;0.0
828.5788;216.5067138671875;219.30850982666016;2.8017959594726562;196.83993530273438;199.64173126220703;2.8017959594726562;196.0771026611328;198.87889862060547;2.8017959594726562;207.94786;210.7496566772461;2.8017959594726562;828.5787963867188;-11.207183837890625;0.0
831.6552;217.28579711914062;219.1033477783203;1.8175506591796875;199.2904510498047;201.10800170898438;1.8175506591796875;199.49266052246094;201.31021118164062;1.8175506591796875;208.3161;210.13365173339844;1.8175506591796875;831.6552124023438;-7.27020263671875;0.0
837.40497;218.79945373535156;218.68165588378906;-0.1177978515625;204.09877014160156;203.98097229003906;-0.1177978515625;206.05137634277344;205.93357849121094;-0.1177978515625;208.92656;208.8087615966797;-0.1177978515625;837.4049682617188;0.47119140625;0.0
838.83826;219.13917541503906;218.63215255737305;-0.5070228576660156;205.19192504882812;204.6849021911621;-0.5070228576660156;207.51622009277344;207.00919723510742;-0.5070228576660156;209.01903;208.51200485229492;-0.5070228576660156;838.8382568359375;2.0280914306640625;0.0
841.8615;219.8081817626953;218.5240592956543;-1.2841224670410156;207.36947631835938;206.08535385131836;-1.2841224670410156;210.5989990234375;209.31487655639648;-1.2841224670410156;209.22134;207.9372215270996;-1.2841224670410156;841.8615112304688;5.1364898681640625;0.0
843.0859;220.18234252929688;218.37514877319336;-1.8071937561035156;208.570556640625;206.76336288452148;-1.8071937561035156;212.2852783203125;210.47808456420898;-1.8071937561035156;209.27647;207.46928024291992;-1.8071937561035156;843.0858764648438;7.2287750244140625;0.0
843.0266;220.17393493652344;218.37939453125;-1.7945404052734375;208.54052734375;206.74598693847656;-1.7945404052734375;212.20413208007812;210.4095916748047;-1.7945404052734375;209.28618;207.49163818359375;-1.7945404052734375;843.026611328125;7.17816162109375;0.0
840.8557;219.62631225585938;218.5209503173828;-1.1053619384765625;206.77096557617188;205.6656036376953;-1.1053619384765625;209.71307373046875;208.6077117919922;-1.1053619384765625;209.16681;208.0614471435547;-1.1053619384765625;840.855712890625;4.42144775390625;0.0
839.15546;219.24266052246094;218.57440567016602;-0.6682548522949219;205.5318145751953;204.8635597229004;-0.6682548522949219;208.0070343017578;207.3387794494629;-0.6682548522949219;209.04697;208.37871170043945;-0.6682548522949219;839.1554565429688;2.6730194091796875;0.0
841.1277;219.66015625;218.55531692504883;-1.1048393249511719;206.8760528564453;205.77121353149414;-1.1048393249511719;209.88612365722656;208.7812843322754;-1.1048393249511719;209.12471;208.01987075805664;-1.1048393249511719;841.127685546875;4.4193572998046875;0.0
841.8974;219.81692504882812;218.51566696166992;-1.3012580871582031;207.40359497070312;206.10233688354492;-1.3012580871582031;210.61843872070312;209.31718063354492;-1.3012580871582031;209.26347;207.96221542358398;-1.3012580871582031;841.8973999023438;5.2050323486328125;0.0
847.03546;221.12989807128906;218.0304718017578;-3.09942626953125;211.7191925048828;208.61976623535156;-3.09942626953125;216.81124877929688;213.71182250976562;-3.09942626953125;209.77283;206.67340087890625;-3.09942626953125;847.0354614257812;12.397705078125;0.0
845.1176;221.0113525390625;218.27671432495117;-2.734638214111328;210.31944274902344;207.5848045349121;-2.734638214111328;214.10781860351562;211.3731803894043;-2.734638214111328;210.61755;207.88291549682617;-2.734638214111328;845.1176147460938;10.938552856445312;0.0
