plant_id,model_name,method,forecast_stage,unit_id,MAE,RMSE,MAPE,OCV_min,OCV_max,OCV_total,OCV_min_severity,OCV_max_severity
TEC22,Boosting,mint,hierarchical_reconciled,B1,4.155502612204677,8.54872593882767,1422425413.9817464,158,19,177,43.29684224105813,1.367315697083916
TEC22,Boosting,mint,hierarchical_reconciled,B2,1.3248657498124556,5.51929496378922,4454255788.062225,257,27,284,135.3839968543626,4.479634875409476
TEC22,Boosting,mint,hierarchical_reconciled,B3,6.542146035406741,11.809584106004651,2994364722.528529,111,19,130,89.90058608581231,4.122466103476654
TEC22,Boosting,mint,hierarchical_reconciled,B4,14.871501222646542,24.54732622061901,689792210.0258788,8,11,19,15.10374269636793,6.55573254430594
TEC22,MLP,independent,raw,B1,8.640853835184863,16.66746907985915,3.959618844399187,0,0,0,0.0,0.0
TEC22,MLP,independent,raw,B2,0.6967497088195411,4.046921391032683,0.36524319039149916,0,0,0,0.0,0.0
TEC22,MLP,independent,raw,B3,6.947354250379431,12.676455753321436,3.5402246745721504,0,0,0,0.0,0.0
TEC22,MLP,independent,raw,B4,13.605887995719918,23.114254837805245,4.806389592898378,0,0,0,0.0,0.0
TEC22,MLP,bottom_up,hierarchical_reconciled,B1,8.640853835184863,16.66746907985915,3.959618844399187,0,0,0,0.0,0.0
TEC22,MLP,bottom_up,hierarchical_reconciled,B2,0.6967497088195411,4.046921391032683,0.36524319039149916,0,0,0,0.0,0.0
TEC22,MLP,bottom_up,hierarchical_reconciled,B3,6.947354250379431,12.676455753321436,3.5402246745721504,0,0,0,0.0,0.0
TEC22,MLP,bottom_up,hierarchical_reconciled,B4,13.605887995719918,23.114254837805245,4.806389592898378,0,0,0,0.0,0.0
TEC22,MLP,top_down,hierarchical_reconciled,B1,25.424426328122195,45.40806174981929,11.556093284797706,13,3,16,12.09295810766963,100.66358087053243
TEC22,MLP,top_down,hierarchical_reconciled,B2,5.346528324590455,25.621615438654846,2.678486221037077,14,0,14,652.8348939214031,0.0
TEC22,MLP,top_down,hierarchical_reconciled,B3,55.01746461515919,78.98313015110777,25.598905564645786,149,0,149,3384.671151408643,0.0
TEC22,MLP,top_down,hierarchical_reconciled,B4,80.25875978111723,112.03193109256307,32.644050396645554,0,131,131,0.0,13444.60623023643
TEC22,MLP,ols,hierarchical_reconciled,B1,10.798685677886768,19.568076945393017,7262921963.559882,57,120,177,81.09164428711975,146.96410522459388
TEC22,MLP,ols,hierarchical_reconciled,B2,3.33041651634648,5.585955274670185,26781426108.152424,161,123,284,691.2448669433197,149.69191284182034
TEC22,MLP,ols,hierarchical_reconciled,B3,7.094166413325432,12.484897291326545,4639559803.836863,26,104,130,25.708709716795145,119.97346801758421
TEC22,MLP,ols,hierarchical_reconciled,B4,14.964851502362405,23.55800113183047,1801257776.7175782,16,3,19,53.83168640136667,2.7278076171875796
TEC22,MLP,wls,hierarchical_reconciled,B1,9.245874830219256,17.4615086754405,2095087156.8464894,57,120,177,23.39197131651801,42.393765278702304
TEC22,MLP,wls,hierarchical_reconciled,B2,1.4085329931393569,4.158251888189069,7238034583.665206,161,123,284,186.81806683213262,40.456219083654446
TEC22,MLP,wls,hierarchical_reconciled,B3,6.8962086078725715,12.518623758621727,1098898114.3226943,26,104,130,6.089209699949641,28.41619098105561
TEC22,MLP,wls,hierarchical_reconciled,B4,14.940647725304965,23.546118644244,1773370273.2405112,16,3,19,52.998251362228444,2.6855750474839795
