plant_id,model_name,method,forecast_stage,MAE_station,RMSE_station,MAPE_station,MAE_units_mean,RMSE_units_mean,MAPE_units_mean,OCV_min_total,OCV_max_total,OCV_total,OCV_rate,OCV_min_severity_total,OCV_max_severity_total,HIC_count_total,HIC_rate,HIC_less_1_percent,HIC_1_5_percent,HIC_more_5_percent,HIC_mean_percent,HIC_median_percent,HIC_max_percent,RD_signed_percent,RD_abs_percent,RD_mean_abs_mw,RD_max_abs_mw,physical_success_rate,physical_runtime_mean_sec,physical_iterations_mean
TEC22,Polynomial (d=2),ols,hierarchical_reconciled,55.16277536834123,109.06153340557658,9.382007680371308,23.85364807615765,46.861712079798444,50260192543.417946,360,392,752,0.5987261146496815,5257.533060330043,7908.8863125375565,269,0.856687898089172,269,0,0,2.2095080062434628e-14,1.7225115176345563e-14,4.7110600919635496e-14,-0.74253410190612,3.0738333123442096,14.44822498665133,100.00000000000006,,,
TEC22,Polynomial (d=2),wls,hierarchical_reconciled,44.96541814511773,93.35472397646194,7.68825293690689,18.907869989361046,45.47592746269915,6158247876.53396,360,369,729,0.5804140127388535,4837.489087395896,1213.9705077339133,138,0.4394904458598726,138,0,0,1.7302033128041887e-14,1.6180888742075015e-14,3.6315651429542434e-14,-4.543586015110433,7.654472684144921,41.8973193772305,289.9824678528969,,,
TEC22,Polynomial (d=2),mint,hierarchical_reconciled,46.57005457653283,92.1224275762179,7.922180857720182,19.086168206959613,44.97549388996151,4872671848.758005,360,379,739,0.5883757961783439,4893.671129051179,1315.6585943745927,247,0.7866242038216561,247,0,0,2.5925120049580095e-14,1.893141276623424e-14,8.150619948566578e-14,-5.907087447814888,9.25403232981878,50.38184272448243,348.7061059128691,,,
TEC22,Boosting,independent,raw,32.94274557984571,45.33030367309319,6.172080597231236,6.459799770111888,14.261052171799784,2.646494866513015,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,22,109,167,6.177200971905762,5.595568251297644,16.30786428352189,0.0,0.0,0.0,0.0,,,
TEC22,Boosting,bottom_up,hierarchical_reconciled,21.42664589797773,31.66117628721,4.724250456676496,6.459799770111888,14.261052171799784,2.646494866513015,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,4.871981256522912,5.424093562642626,31.584009920189626,91.14512035223038,,,
TEC22,Boosting,top_down,hierarchical_reconciled,32.94274557984571,45.33030367309319,6.172080597231236,40.06012539962333,69.9737315055519,17.82330796721518,164,120,284,0.22611464968152867,4766.35425507617,11578.195413185724,20,0.06369426751592357,20,0,0,1.7303338679280295e-14,1.9417933265299912e-14,2.101738856267729e-14,0.0,0.0,0.0,0.0,,,
TEC22,Boosting,ols,hierarchical_reconciled,28.864807692343966,39.724389650048785,5.566694100969039,9.685183745273545,15.259686515243777,23165487081.920784,537,73,610,0.4856687898089172,2774.9373628944254,134.64781420441614,258,0.821656050955414,258,0,0,2.234940302278638e-14,1.9608607037295822e-14,4.554354801937898e-14,1.047360652620192,1.1534615335931395,6.31680198403811,18.22902407044637,,,
TEC22,Boosting,wls,hierarchical_reconciled,21.506984507882834,30.855127468761037,4.617312149948164,7.0483441396485995,14.033773640912386,5154092885.069913,537,73,610,0.4856687898089172,605.4408774706158,41.913188551914715,132,0.42038216560509556,132,0,0,1.6789319238201236e-14,1.6362779104897637e-14,3.474176731244446e-14,3.7661048122254166,4.17870802962995,23.89793882160508,68.96466014193686,,,
TEC22,Boosting,mint,hierarchical_reconciled,21.447164317403185,31.69696492791267,4.729269298084123,6.723503905017603,14.539436314836808,2390209533.6495953,534,76,610,0.4856687898089172,283.685167877601,16.525149220275985,133,0.42356687898089174,133,0,0,1.68722077958719e-14,1.708520111133843e-14,3.486281012291705e-14,4.88829016565569,5.442532051152521,31.699848076844532,91.47940604794746,,,
TEC22,MLP,independent,raw,33.39880516186865,45.574434663425734,6.618776864956824,7.472711447525938,15.72532515916744,3.1678690755653034,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,93,133,72,2.757725469680599,1.704830311422022,7.492601587397164,0.0,0.0,0.0,0.0,,,
